Age,Gender,Education_Level_Code,Education_Level,Job Title,Years of Experience,Salary,Country,Race,Senior,PPP_Index,Salary_PPP_Adjusted,Fake_Job_Risk
32.0,Female,2.0,Masters,Full Stack Engineer,6.0,115000.0,Australia,Asian,0.0,1.05,109523.80952380951,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,6.0,115000.0,Australia,White,0.0,1.05,109523.80952380951,0
32.0,Female,2.0,Masters,Full Stack Engineer,6.0,115000.0,Australia,White,0.0,1.05,109523.80952380951,0
29.0,Female,1.0,Bachelors,Full Stack Engineer,6.0,103579.0,Australia,Australian,0.0,1.05,98646.66666666666,0
31.0,Male,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Australia,Asian,0.0,1.05,109523.80952380951,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Australia,Australian,0.0,1.05,109523.80952380951,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Australia,Asian,0.0,1.05,109523.80952380951,0
32.0,Female,,Master's Degree,Full Stack Engineer,6.0,115000.0,Australia,Asian,0.0,1.05,109523.80952380951,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Australia,White,0.0,1.05,109523.80952380951,0
32.0,Female,,Master's Degree,Full Stack Engineer,6.0,115000.0,Australia,White,0.0,1.05,109523.80952380951,0
29.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,103579.0,Australia,Australian,0.0,1.05,98646.66666666666,0
31.0,Male,2.0,Masters,Full Stack Engineer,7.0,140000.0,Australia,White,0.0,1.05,133333.3333333333,0
34.0,Female,2.0,Masters,Full Stack Engineer,7.0,130000.0,Australia,White,0.0,1.05,123809.5238095238,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,7.0,130000.0,Australia,Asian,0.0,1.05,123809.5238095238,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,7.0,130000.0,Australia,Australian,0.0,1.05,123809.5238095238,0
28.0,Female,2.0,Masters,Full Stack Engineer,7.0,115920.0,Australia,Asian,0.0,1.05,110400.0,0
31.0,Male,,Master's Degree,Full Stack Engineer,7.0,140000.0,Australia,White,0.0,1.05,133333.3333333333,0
34.0,Female,,Master's Degree,Full Stack Engineer,7.0,130000.0,Australia,White,0.0,1.05,123809.5238095238,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,Australia,Asian,0.0,1.05,123809.5238095238,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,Australia,Australian,0.0,1.05,123809.5238095238,0
28.0,Female,,Master's Degree,Full Stack Engineer,7.0,115920.0,Australia,Asian,0.0,1.05,110400.0,0
35.0,Female,1.0,Bachelors,Full Stack Engineer,8.0,145000.0,Australia,White,0.0,1.05,138095.23809523808,0
35.0,Female,2.0,Masters,Full Stack Engineer,8.0,140000.0,Australia,Australian,0.0,1.05,133333.3333333333,0
33.0,Female,2.0,Masters,Full Stack Engineer,8.0,122581.0,Australia,Australian,0.0,1.05,116743.80952380951,0
33.0,Female,2.0,Masters,Full Stack Engineer,8.0,122970.0,Australia,White,0.0,1.05,117114.28571428571,0
35.0,Female,,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,Australia,White,0.0,1.05,138095.23809523808,0
35.0,Female,,Master's Degree,Full Stack Engineer,8.0,140000.0,Australia,Australian,0.0,1.05,133333.3333333333,0
33.0,Female,,Master's Degree,Full Stack Engineer,8.0,122581.0,Australia,Australian,0.0,1.05,116743.80952380951,0
33.0,Female,,Master's Degree,Full Stack Engineer,8.0,122970.0,Australia,White,0.0,1.05,117114.28571428571,0
33.0,Female,2.0,Masters,Full Stack Engineer,9.0,136986.0,Australia,White,0.0,1.05,130462.85714285713,0
33.0,Female,2.0,Masters,Full Stack Engineer,9.0,135596.0,Australia,Australian,0.0,1.05,129139.04761904762,0
33.0,Female,2.0,Masters,Full Stack Engineer,9.0,136986.0,Australia,Asian,0.0,1.05,130462.85714285713,0
33.0,Female,,Master's Degree,Full Stack Engineer,9.0,136986.0,Australia,White,0.0,1.05,130462.85714285713,0
33.0,Female,,Master's Degree,Full Stack Engineer,9.0,135596.0,Australia,Australian,0.0,1.05,129139.04761904762,0
33.0,Female,,Master's Degree,Full Stack Engineer,9.0,136986.0,Australia,Asian,0.0,1.05,130462.85714285713,0
35.0,Female,2.0,Masters,Full Stack Engineer,10.0,152039.0,Australia,Asian,0.0,1.05,144799.0476190476,0
35.0,Female,,Master's Degree,Full Stack Engineer,10.0,152039.0,Australia,Asian,0.0,1.05,144799.0476190476,0
36.0,Male,2.0,Masters,Full Stack Engineer,11.0,137775.0,Australia,Asian,0.0,1.05,131214.2857142857,0
36.0,Male,,Master's Degree,Full Stack Engineer,11.0,137775.0,Australia,Asian,0.0,1.05,131214.2857142857,0
36.0,Male,2.0,Masters,Full Stack Engineer,13.0,146508.0,Australia,Asian,0.0,1.05,139531.42857142858,0
36.0,Male,2.0,Masters,Full Stack Engineer,13.0,147326.0,Australia,Australian,0.0,1.05,140310.47619047618,0
36.0,Male,,Master's Degree,Full Stack Engineer,13.0,146508.0,Australia,Asian,0.0,1.05,139531.42857142858,0
36.0,Male,,Master's Degree,Full Stack Engineer,13.0,147326.0,Australia,Australian,0.0,1.05,140310.47619047618,0
38.0,Male,2.0,Masters,Full Stack Engineer,15.0,171652.0,Australia,Asian,0.0,1.05,163478.09523809524,0
38.0,Male,,Master's Degree,Full Stack Engineer,15.0,171652.0,Australia,Asian,0.0,1.05,163478.09523809524,0
43.0,Male,1.0,Bachelors,Full Stack Engineer,18.0,152560.0,Australia,Australian,0.0,1.05,145295.23809523808,0
43.0,Male,,Bachelor's Degree,Full Stack Engineer,18.0,152560.0,Australia,Australian,0.0,1.05,145295.23809523808,0
42.0,Male,2.0,Masters,Full Stack Engineer,19.0,177347.0,Australia,White,0.0,1.05,168901.90476190476,0
43.0,Male,1.0,Bachelors,Full Stack Engineer,19.0,152726.0,Australia,Australian,0.0,1.05,145453.3333333333,0
42.0,Male,,Master's Degree,Full Stack Engineer,19.0,177347.0,Australia,White,0.0,1.05,168901.90476190476,0
43.0,Male,,Bachelor's Degree,Full Stack Engineer,19.0,152726.0,Australia,Australian,0.0,1.05,145453.3333333333,0
43.0,Male,2.0,Masters,Full Stack Engineer,20.0,167924.0,Australia,Australian,0.0,1.05,159927.61904761905,0
43.0,Male,,Master's Degree,Full Stack Engineer,20.0,167924.0,Australia,Australian,0.0,1.05,159927.61904761905,0
49.0,Male,1.0,Bachelors,Full Stack Engineer,22.0,181132.0,Australia,Australian,0.0,1.05,172506.66666666666,0
49.0,Male,,Bachelor's Degree,Full Stack Engineer,22.0,181132.0,Australia,Australian,0.0,1.05,172506.66666666666,0
54.0,Male,2.0,Masters,Full Stack Engineer,28.0,191239.0,Australia,Australian,0.0,1.05,182132.38095238095,0
54.0,Male,,Master's Degree,Full Stack Engineer,28.0,191239.0,Australia,Australian,0.0,1.05,182132.38095238095,0
57.0,Female,3.0,PhD,Full Stack Engineer,30.0,121450.0,Australia,Australian,0.0,1.05,115666.66666666666,0
27.0,Female,2.0,Masters,Full Stack Engineer,3.0,100000.0,Canada,Asian,0.0,1.1,90909.0909090909,0
26.0,Male,2.0,Masters,Full Stack Engineer,3.0,91397.0,Canada,Black,0.0,1.1,83088.18181818181,0
27.0,Female,,Master's Degree,Full Stack Engineer,3.0,100000.0,Canada,Asian,0.0,1.1,90909.0909090909,0
26.0,Male,,Master's Degree,Full Stack Engineer,3.0,91397.0,Canada,Black,0.0,1.1,83088.18181818181,0
28.0,Female,2.0,Masters,Full Stack Engineer,4.0,110000.0,Canada,Asian,0.0,1.1,99999.99999999999,0
27.0,Female,1.0,Bachelors,Full Stack Engineer,4.0,73895.0,Canada,White,0.0,1.1,67177.27272727272,0
27.0,Female,1.0,Bachelors,Full Stack Engineer,4.0,73895.0,Canada,Black,0.0,1.1,67177.27272727272,0
26.0,Male,2.0,Masters,Full Stack Engineer,4.0,90944.0,Canada,Asian,0.0,1.1,82676.36363636363,0
26.0,Male,2.0,Masters,Full Stack Engineer,4.0,91062.0,Canada,Black,0.0,1.1,82783.63636363635,0
26.0,Male,1.0,Bachelors,Full Stack Engineer,4.0,79652.0,Canada,White,0.0,1.1,72410.90909090909,0
28.0,Female,,Master's Degree,Full Stack Engineer,4.0,110000.0,Canada,Asian,0.0,1.1,99999.99999999999,0
27.0,Female,,Bachelor's Degree,Full Stack Engineer,4.0,73895.0,Canada,White,0.0,1.1,67177.27272727272,0
27.0,Female,,Bachelor's Degree,Full Stack Engineer,4.0,73895.0,Canada,Black,0.0,1.1,67177.27272727272,0
26.0,Male,,Master's Degree,Full Stack Engineer,4.0,90944.0,Canada,Asian,0.0,1.1,82676.36363636363,0
26.0,Male,,Master's Degree,Full Stack Engineer,4.0,91062.0,Canada,Black,0.0,1.1,82783.63636363635,0
26.0,Male,,Bachelor's Degree,Full Stack Engineer,4.0,79652.0,Canada,White,0.0,1.1,72410.90909090909,0
32.0,Female,2.0,Masters,Full Stack Engineer,5.0,120000.0,Canada,Black,0.0,1.1,109090.90909090909,0
29.0,Female,3.0,PhD,Full Stack Engineer,5.0,98568.0,Canada,Black,0.0,1.1,89607.27272727272,0
28.0,Male,2.0,Masters,Full Stack Engineer,5.0,84181.0,Canada,Asian,0.0,1.1,76528.18181818181,0
30.0,Female,2.0,Masters,Full Stack Engineer,5.0,102828.0,Canada,White,0.0,1.1,93479.99999999999,0
32.0,Female,,Master's Degree,Full Stack Engineer,5.0,120000.0,Canada,Black,0.0,1.1,109090.90909090909,0
28.0,Male,,Master's Degree,Full Stack Engineer,5.0,84181.0,Canada,Asian,0.0,1.1,76528.18181818181,0
30.0,Female,,Master's Degree,Full Stack Engineer,5.0,102828.0,Canada,White,0.0,1.1,93479.99999999999,0
33.0,Male,2.0,Masters,Full Stack Engineer,6.0,130000.0,Canada,Black,0.0,1.1,118181.81818181818,0
32.0,Male,2.0,Masters,Full Stack Engineer,6.0,120000.0,Canada,Black,0.0,1.1,109090.90909090909,0
31.0,Male,1.0,Bachelors,Full Stack Engineer,6.0,115000.0,Canada,Asian,0.0,1.1,104545.45454545454,0
31.0,Male,1.0,Bachelors,Full Stack Engineer,6.0,115000.0,Canada,White,0.0,1.1,104545.45454545454,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,6.0,115000.0,Canada,Asian,0.0,1.1,104545.45454545454,0
33.0,Female,2.0,Masters,Full Stack Engineer,6.0,115000.0,Canada,White,0.0,1.1,104545.45454545454,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,6.0,115000.0,Canada,White,0.0,1.1,104545.45454545454,0
32.0,Female,2.0,Masters,Full Stack Engineer,6.0,115000.0,Canada,Black,0.0,1.1,104545.45454545454,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,6.0,115000.0,Canada,Black,0.0,1.1,104545.45454545454,0
32.0,Female,2.0,Masters,Full Stack Engineer,6.0,115000.0,Canada,Asian,0.0,1.1,104545.45454545454,0
30.0,Male,2.0,Masters,Full Stack Engineer,6.0,105725.0,Canada,White,0.0,1.1,96113.63636363635,0
29.0,Female,1.0,Bachelors,Full Stack Engineer,6.0,103579.0,Canada,Black,0.0,1.1,94162.72727272726,0
30.0,Female,2.0,Masters,Full Stack Engineer,6.0,110707.0,Canada,Asian,0.0,1.1,100642.72727272726,0
29.0,Female,1.0,Bachelors,Full Stack Engineer,6.0,100358.0,Canada,White,0.0,1.1,91234.54545454544,0
33.0,Male,,Master's Degree,Full Stack Engineer,6.0,130000.0,Canada,Black,0.0,1.1,118181.81818181818,0
32.0,Male,,Master's Degree,Full Stack Engineer,6.0,120000.0,Canada,Black,0.0,1.1,109090.90909090909,0
31.0,Male,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Canada,Asian,0.0,1.1,104545.45454545454,0
31.0,Male,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Canada,White,0.0,1.1,104545.45454545454,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Canada,Asian,0.0,1.1,104545.45454545454,0
33.0,Female,,Master's Degree,Full Stack Engineer,6.0,115000.0,Canada,White,0.0,1.1,104545.45454545454,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Canada,White,0.0,1.1,104545.45454545454,0
32.0,Female,,Master's Degree,Full Stack Engineer,6.0,115000.0,Canada,Black,0.0,1.1,104545.45454545454,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,Canada,Black,0.0,1.1,104545.45454545454,0
32.0,Female,,Master's Degree,Full Stack Engineer,6.0,115000.0,Canada,Asian,0.0,1.1,104545.45454545454,0
30.0,Male,,Master's Degree,Full Stack Engineer,6.0,105725.0,Canada,White,0.0,1.1,96113.63636363635,0
29.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,103579.0,Canada,Black,0.0,1.1,94162.72727272726,0
30.0,Female,,Master's Degree,Full Stack Engineer,6.0,110707.0,Canada,Asian,0.0,1.1,100642.72727272726,0
29.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,100358.0,Canada,White,0.0,1.1,91234.54545454544,0
36.0,Male,2.0,Masters,Full Stack Engineer,7.0,130000.0,Canada,Asian,0.0,1.1,118181.81818181818,0
31.0,Male,2.0,Masters,Full Stack Engineer,7.0,140000.0,Canada,Asian,0.0,1.1,127272.72727272726,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,7.0,130000.0,Canada,Asian,0.0,1.1,118181.81818181818,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,7.0,130000.0,Canada,Black,0.0,1.1,118181.81818181818,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,7.0,130000.0,Canada,White,0.0,1.1,118181.81818181818,0
31.0,Female,1.0,Bachelors,Full Stack Engineer,7.0,108204.0,Canada,Black,0.0,1.1,98367.27272727272,0
36.0,Male,,Master's Degree,Full Stack Engineer,7.0,130000.0,Canada,Asian,0.0,1.1,118181.81818181818,0
31.0,Male,,Master's Degree,Full Stack Engineer,7.0,140000.0,Canada,Asian,0.0,1.1,127272.72727272726,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,Canada,Asian,0.0,1.1,118181.81818181818,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,Canada,Black,0.0,1.1,118181.81818181818,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,Canada,White,0.0,1.1,118181.81818181818,0
31.0,Female,,Bachelor's Degree,Full Stack Engineer,7.0,108204.0,Canada,Black,0.0,1.1,98367.27272727272,0
35.0,Male,1.0,Bachelors,Full Stack Engineer,8.0,145000.0,Canada,Asian,0.0,1.1,131818.1818181818,0
33.0,Female,2.0,Masters,Full Stack Engineer,8.0,122970.0,Canada,White,0.0,1.1,111790.90909090909,0
35.0,Male,,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,Canada,Asian,0.0,1.1,131818.1818181818,0
33.0,Female,,Master's Degree,Full Stack Engineer,8.0,122970.0,Canada,White,0.0,1.1,111790.90909090909,0
31.0,Male,,Master's Degree,Full Stack Engineer,8.0,,Canada,White,0.0,1.1,,0
35.0,Male,2.0,Masters,Full Stack Engineer,9.0,131547.0,Canada,Asian,0.0,1.1,119588.18181818181,0
35.0,Male,,Master's Degree,Full Stack Engineer,9.0,131547.0,Canada,Asian,0.0,1.1,119588.18181818181,0
35.0,Female,2.0,Masters,Full Stack Engineer,11.0,151078.0,Canada,Black,0.0,1.1,137343.63636363635,0
36.0,Male,2.0,Masters,Full Stack Engineer,11.0,138859.0,Canada,White,0.0,1.1,126235.45454545453,0
35.0,Female,2.0,Masters,Full Stack Engineer,11.0,151078.0,Canada,White,0.0,1.1,137343.63636363635,0
35.0,Female,,Master's Degree,Full Stack Engineer,11.0,151078.0,Canada,Black,0.0,1.1,137343.63636363635,0
36.0,Male,,Master's Degree,Full Stack Engineer,11.0,138859.0,Canada,White,0.0,1.1,126235.45454545453,0
35.0,Female,,Master's Degree,Full Stack Engineer,11.0,151078.0,Canada,White,0.0,1.1,137343.63636363635,0
36.0,Male,2.0,Masters,Full Stack Engineer,13.0,146508.0,Canada,White,0.0,1.1,133189.0909090909,0
36.0,Female,2.0,Masters,Full Stack Engineer,13.0,144647.0,Canada,Black,0.0,1.1,131497.2727272727,0
36.0,Male,,Master's Degree,Full Stack Engineer,13.0,146508.0,Canada,White,0.0,1.1,133189.0909090909,0
36.0,Female,,Master's Degree,Full Stack Engineer,13.0,144647.0,Canada,Black,0.0,1.1,131497.2727272727,0
42.0,Female,2.0,Masters,Full Stack Engineer,14.0,163978.0,Canada,Black,0.0,1.1,149070.9090909091,0
42.0,Female,,Master's Degree,Full Stack Engineer,14.0,163978.0,Canada,Black,0.0,1.1,149070.9090909091,0
42.0,Male,2.0,Masters,Full Stack Engineer,19.0,176643.0,Canada,Black,0.0,1.1,160584.54545454544,0
42.0,Male,2.0,Masters,Full Stack Engineer,19.0,177347.0,Canada,Asian,0.0,1.1,161224.54545454544,0
42.0,Male,,Master's Degree,Full Stack Engineer,19.0,176643.0,Canada,Black,0.0,1.1,160584.54545454544,0
42.0,Male,,Master's Degree,Full Stack Engineer,19.0,177347.0,Canada,Asian,0.0,1.1,161224.54545454544,0
43.0,Male,2.0,Masters,Full Stack Engineer,20.0,167924.0,Canada,Black,0.0,1.1,152658.1818181818,0
43.0,Male,,Master's Degree,Full Stack Engineer,20.0,167924.0,Canada,Black,0.0,1.1,152658.1818181818,0
50.0,Female,2.0,Masters,Full Stack Engineer,24.0,192756.0,Canada,Asian,0.0,1.1,175232.72727272726,0
50.0,Female,,Master's Degree,Full Stack Engineer,24.0,192756.0,Canada,Asian,0.0,1.1,175232.72727272726,0
54.0,Male,2.0,Masters,Full Stack Engineer,28.0,191239.0,Canada,White,0.0,1.1,173853.63636363635,0
54.0,Male,,Master's Degree,Full Stack Engineer,28.0,191239.0,Canada,White,0.0,1.1,173853.63636363635,0
57.0,Female,3.0,PhD,Full Stack Engineer,30.0,121450.0,Canada,Black,0.0,1.1,110409.0909090909,0
57.0,Female,2.0,Masters,Full Stack Engineer,33.0,188232.0,Canada,Black,0.0,1.1,171120.0,0
57.0,Female,,Master's Degree,Full Stack Engineer,33.0,188232.0,Canada,Black,0.0,1.1,171120.0,0
26.0,Male,2.0,Masters,Full Stack Engineer,3.0,68472.0,China,Korean,0.0,1.0,68472.0,0
26.0,Male,2.0,Masters,Full Stack Engineer,3.0,70216.0,China,Korean,0.0,1.0,70216.0,0
26.0,Male,,Master's Degree,Full Stack Engineer,3.0,68472.0,China,Korean,0.0,1.0,68472.0,0
26.0,Male,,Master's Degree,Full Stack Engineer,3.0,70216.0,China,Korean,0.0,1.0,70216.0,0
28.0,Female,2.0,Masters,Full Stack Engineer,4.0,110000.0,China,White,0.0,1.0,110000.0,0
29.0,Female,2.0,Masters,Full Stack Engineer,4.0,104702.0,China,White,0.0,1.0,104702.0,0
26.0,Male,2.0,Masters,Full Stack Engineer,4.0,85825.0,China,Chinese,0.0,1.0,85825.0,0
28.0,Male,1.0,Bachelors,Full Stack Engineer,4.0,77606.0,China,Korean,0.0,1.0,77606.0,0
26.0,Male,2.0,Masters,Full Stack Engineer,4.0,91062.0,China,Korean,0.0,1.0,91062.0,0
27.0,Female,2.0,Masters,Full Stack Engineer,4.0,83577.0,China,Korean,0.0,1.0,83577.0,0
28.0,Female,,Master's Degree,Full Stack Engineer,4.0,110000.0,China,White,0.0,1.0,110000.0,0
29.0,Female,,Master's Degree,Full Stack Engineer,4.0,104702.0,China,White,0.0,1.0,104702.0,0
26.0,Male,,Master's Degree,Full Stack Engineer,4.0,85825.0,China,Chinese,0.0,1.0,85825.0,0
28.0,Male,,Bachelor's Degree,Full Stack Engineer,4.0,77606.0,China,Korean,0.0,1.0,77606.0,0
26.0,Male,,Master's Degree,Full Stack Engineer,4.0,91062.0,China,Korean,0.0,1.0,91062.0,0
27.0,Female,,Master's Degree,Full Stack Engineer,4.0,83577.0,China,Korean,0.0,1.0,83577.0,0
30.0,Male,2.0,Masters,Full Stack Engineer,5.0,105000.0,China,Korean,0.0,1.0,105000.0,0
30.0,Female,1.0,Bachelors,Full Stack Engineer,5.0,100000.0,China,Chinese,0.0,1.0,100000.0,0
28.0,Male,1.0,Bachelors,Full Stack Engineer,5.0,84407.0,China,Korean,0.0,1.0,84407.0,0
29.0,Female,2.0,Masters,Full Stack Engineer,5.0,102868.0,China,Korean,0.0,1.0,102868.0,0
30.0,Male,,Master's Degree,Full Stack Engineer,5.0,105000.0,China,Korean,0.0,1.0,105000.0,0
30.0,Female,,Bachelor's Degree,Full Stack Engineer,5.0,100000.0,China,Chinese,0.0,1.0,100000.0,0
28.0,Male,,Bachelor's Degree,Full Stack Engineer,5.0,84407.0,China,Korean,0.0,1.0,84407.0,0
29.0,Female,,Master's Degree,Full Stack Engineer,5.0,102868.0,China,Korean,0.0,1.0,102868.0,0
31.0,Male,2.0,Masters,Full Stack Engineer,6.0,130000.0,China,Chinese,0.0,1.0,130000.0,0
32.0,Female,2.0,Masters,Full Stack Engineer,6.0,130000.0,China,Korean,0.0,1.0,130000.0,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,6.0,115000.0,China,Chinese,0.0,1.0,115000.0,0
31.0,Male,1.0,Bachelors,Full Stack Engineer,6.0,115000.0,China,Chinese,0.0,1.0,115000.0,0
31.0,Male,1.0,Bachelors,Full Stack Engineer,6.0,115000.0,China,Korean,0.0,1.0,115000.0,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,6.0,115000.0,China,Korean,0.0,1.0,115000.0,0
32.0,Female,2.0,Masters,Full Stack Engineer,6.0,115000.0,China,Chinese,0.0,1.0,115000.0,0
32.0,Female,2.0,Masters,Full Stack Engineer,6.0,115000.0,China,Korean,0.0,1.0,115000.0,0
32.0,Female,2.0,Masters,Full Stack Engineer,6.0,115000.0,China,White,0.0,1.0,115000.0,0
31.0,Female,2.0,Masters,Full Stack Engineer,6.0,101186.0,China,Korean,0.0,1.0,101186.0,0
30.0,Male,2.0,Masters,Full Stack Engineer,6.0,105725.0,China,Chinese,0.0,1.0,105725.0,0
29.0,Female,1.0,Bachelors,Full Stack Engineer,6.0,103579.0,China,Chinese,0.0,1.0,103579.0,0
30.0,Female,2.0,Masters,Full Stack Engineer,6.0,110707.0,China,Korean,0.0,1.0,110707.0,0
30.0,Female,2.0,Masters,Full Stack Engineer,6.0,110707.0,China,Chinese,0.0,1.0,110707.0,0
31.0,Male,,Master's Degree,Full Stack Engineer,6.0,130000.0,China,Chinese,0.0,1.0,130000.0,0
32.0,Female,,Master's Degree,Full Stack Engineer,6.0,130000.0,China,Korean,0.0,1.0,130000.0,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,China,Chinese,0.0,1.0,115000.0,0
31.0,Male,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,China,Chinese,0.0,1.0,115000.0,0
31.0,Male,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,China,Korean,0.0,1.0,115000.0,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,China,Korean,0.0,1.0,115000.0,0
32.0,Female,,Master's Degree,Full Stack Engineer,6.0,115000.0,China,Chinese,0.0,1.0,115000.0,0
32.0,Female,,Master's Degree,Full Stack Engineer,6.0,115000.0,China,Korean,0.0,1.0,115000.0,0
32.0,Female,,Master's Degree,Full Stack Engineer,6.0,115000.0,China,White,0.0,1.0,115000.0,0
31.0,Female,,Master's Degree,Full Stack Engineer,6.0,101186.0,China,Korean,0.0,1.0,101186.0,0
30.0,Male,,Master's Degree,Full Stack Engineer,6.0,105725.0,China,Chinese,0.0,1.0,105725.0,0
29.0,Female,,Bachelor's Degree,Full Stack Engineer,6.0,103579.0,China,Chinese,0.0,1.0,103579.0,0
30.0,Female,,Master's Degree,Full Stack Engineer,6.0,110707.0,China,Korean,0.0,1.0,110707.0,0
30.0,Female,,Master's Degree,Full Stack Engineer,6.0,110707.0,China,Chinese,0.0,1.0,110707.0,0
31.0,Male,2.0,Masters,Full Stack Engineer,7.0,140000.0,China,Korean,0.0,1.0,140000.0,0
34.0,Female,1.0,Bachelors,Full Stack Engineer,7.0,130000.0,China,Korean,0.0,1.0,130000.0,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,7.0,130000.0,China,Chinese,0.0,1.0,130000.0,0
33.0,Female,1.0,Bachelors,Full Stack Engineer,7.0,130000.0,China,White,0.0,1.0,130000.0,0
28.0,Female,2.0,Masters,Full Stack Engineer,7.0,115920.0,China,Korean,0.0,1.0,115920.0,0
31.0,Female,2.0,Masters,Full Stack Engineer,7.0,108799.0,China,White,0.0,1.0,108799.0,0
31.0,Male,,Master's Degree,Full Stack Engineer,7.0,140000.0,China,Korean,0.0,1.0,140000.0,0
34.0,Female,,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,China,Korean,0.0,1.0,130000.0,0
33.0,Female,,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,China,Chinese,0.0,1.0,130000.0,0
